,meeting_key,session_key,driver_number,i1_speed,i2_speed,st_speed,date_start,lap_duration,is_pit_out_lap,duration_sector_1,duration_sector_2,duration_sector_3,segments_sector_1,segments_sector_2,segments_sector_3,lap_number
29,1246,9606,1,282.0,259,276.0,2024-09-22T12:53:36.006000+00:00,96.688,False,28.61,40.86,27.218,"[2048, 2048, 2051, 2051, 2048, 2049, 2048, 2048]","[2049, 2049, 2048, 2049, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048]",31
30,1246,9606,1,285.0,260,277.0,2024-09-22T12:55:12.755000+00:00,96.824,False,28.613,40.928,27.283,"[2049, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]",32
31,1246,9606,1,,260,,2024-09-22T12:56:49.609000+00:00,97.022,False,28.775,41.013,27.234,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",33
32,1246,9606,1,286.0,260,,2024-09-22T12:58:26.554000+00:00,96.871,False,28.699,40.998,27.174,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]",34
33,1246,9606,1,288.0,262,278.0,2024-09-22T13:00:03.434000+00:00,97.1,False,28.703,41.14,27.257,"[2049, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2049, 2048, 2049]",35
34,1246,9606,1,287.0,262,,2024-09-22T13:01:40.437000+00:00,96.968,False,28.653,41.062,27.253,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",36
35,1246,9606,1,288.0,263,280.0,2024-09-22T13:03:17.512000+00:00,96.984,False,28.691,41.058,27.235,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",37
36,1246,9606,1,,263,,2024-09-22T13:04:54.497000+00:00,97.071,False,28.767,41.074,27.23,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",38
37,1246,9606,1,,265,279.0,2024-09-22T13:06:31.620000+00:00,96.957,False,28.621,41.115,27.221,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",39
38,1246,9606,1,290.0,264,280.0,2024-09-22T13:08:08.436000+00:00,96.962,False,28.662,41.048,27.252,"[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]",40
39,1246,9606,1,291.0,262,281.0,2024-09-22T13:09:45.503000+00:00,97.38,False,28.78,41.247,27.353,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048]",41
40,1246,9606,1,290.0,273,294.0,2024-09-22T13:11:22.843000+00:00,96.865,False,28.629,41.058,27.178,"[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048]",42
41,1246,9606,1,286.0,263,278.0,2024-09-22T13:12:59.730000+00:00,96.582,False,28.636,40.814,27.132,"[2048, 2048, 2049, 2048, 2048, 2048, 2049, 2048]","[2049, 2048, 2048, 2048, 2051, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048]",43
42,1246,9606,1,288.0,264,279.0,2024-09-22T13:14:36.352000+00:00,96.414,False,28.587,40.752,27.075,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]",44
43,1246,9606,1,287.0,262,,2024-09-22T13:16:12.699000+00:00,96.618,False,28.645,40.993,26.98,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049, 2049]",45
44,1246,9606,1,286.0,264,,2024-09-22T13:17:49.367000+00:00,96.5,False,28.552,40.938,27.01,"[None, 2049, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",46
45,1246,9606,1,290.0,265,280.0,2024-09-22T13:19:25.819000+00:00,96.628,False,28.654,40.908,27.066,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]",47
