meeting_key,session_key,driver_number,i1_speed,i2_speed,st_speed,date_start,lap_duration,is_pit_out_lap,duration_sector_1,duration_sector_2,duration_sector_3,segments_sector_1,segments_sector_2,segments_sector_3,lap_number
1234,9507,1,212.0,186,313,2024-05-05T20:57:46.516000+00:00,91.611,False,30.895,34.877,25.839,"[2048, 2048, 2048, 2049, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",34
1234,9507,1,211.0,185,314,2024-05-05T20:59:18.132000+00:00,91.409,False,30.803,34.769,25.837,"[None, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2049, 2048, 2048]",35
1234,9507,1,213.0,185,313,2024-05-05T21:00:49.522000+00:00,91.456,False,30.881,34.84,25.735,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2049, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2049, 2048, 2048, 2048]",36
1234,9507,1,,186,314,2024-05-05T21:02:20.921000+00:00,91.377,False,30.791,34.863,25.723,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]",37
1234,9507,1,211.0,186,313,2024-05-05T21:03:52.379000+00:00,91.526,False,30.847,34.938,25.741,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2049, 2049, 2049, 2048, 2048, 2048, 2048]",38
1234,9507,1,213.0,185,313,2024-05-05T21:05:23.874000+00:00,91.336,False,30.814,34.729,25.793,"[None, 2049, 2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2051, 2048]","[2049, 2049, 2049, 2048, 2048, 2048, 2048]",39
1234,9507,1,,186,315,2024-05-05T21:06:55.198000+00:00,91.487,False,30.938,34.881,25.668,"[None, 2049, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]",40
1234,9507,1,211.0,187,313,2024-05-05T21:08:26.636000+00:00,91.375,False,30.793,34.854,25.728,"[None, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2049]",41
1234,9507,1,214.0,187,313,2024-05-05T21:09:58.040000+00:00,91.455,False,30.89,34.778,25.787,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048]",42
1234,9507,1,,186,314,2024-05-05T21:11:29.494000+00:00,91.435,False,30.842,34.871,25.722,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]",43
