meeting_key,session_key,driver_number,i1_speed,i2_speed,st_speed,date_start,lap_duration,is_pit_out_lap,duration_sector_1,duration_sector_2,duration_sector_3,segments_sector_1,segments_sector_2,segments_sector_3,lap_number
1246,9606,4,277.0,264,,2024-09-22T12:52:53.458000+00:00,118.408,True,49.556,41.249,27.603,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2049, 2048, 2048, 2049, 2048, 2048, 2048]",31
1246,9606,4,281.0,264,283.0,2024-09-22T12:54:51.900000+00:00,97.034,False,28.851,40.761,27.422,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",32
1246,9606,4,276.0,262,284.0,2024-09-22T12:56:28.837000+00:00,96.684,False,28.703,40.783,27.198,"[None, 2048, 2048, 2048, 2049, 2048, 2049, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",33
1246,9606,4,280.0,263,286.0,2024-09-22T12:58:05.639000+00:00,96.714,False,28.639,40.807,27.268,"[None, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",34
1246,9606,4,285.0,262,,2024-09-22T12:59:42.276000+00:00,96.524,False,28.57,40.706,27.248,"[None, 2049, 2049, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2051, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",35
1246,9606,4,282.0,263,,2024-09-22T13:01:18.795000+00:00,96.216,False,28.596,40.535,27.085,"[None, 2048, 2048, 2048, 2049, 2048, 2049, 2048]","[2048, 2048, 2051, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",36
1246,9606,4,285.0,263,287.0,2024-09-22T13:02:54.994000+00:00,96.435,False,28.512,40.644,27.279,"[None, 2048, 2048, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2051, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048]",37
1246,9606,4,283.0,265,286.0,2024-09-22T13:04:31.442000+00:00,96.71,False,28.596,40.814,27.3,"[None, 2048, 2048, 2048, 2051, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",38
1246,9606,4,284.0,266,285.0,2024-09-22T13:06:08.089000+00:00,97.325,False,28.744,41.192,27.389,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",39
1246,9606,4,289.0,266,284.0,2024-09-22T13:07:45.414000+00:00,97.194,False,28.722,41.038,27.434,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048]",40
1246,9606,4,309.0,272,289.0,2024-09-22T13:09:22.666000+00:00,96.57,False,28.598,40.84,27.132,"[2049, 2048, 2048, 2048, 2048, 2048, 2051, 2049]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",41
1246,9606,4,290.0,263,284.0,2024-09-22T13:10:59.174000+00:00,96.404,False,28.56,40.731,27.113,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2051, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",42
1246,9606,4,285.0,264,,2024-09-22T13:12:35.673000+00:00,96.61,False,28.776,40.757,27.077,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2051, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",43
1246,9606,4,,264,285.0,2024-09-22T13:14:12.262000+00:00,96.275,False,28.522,40.586,27.167,"[None, 2048, 2049, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",44
1246,9606,4,288.0,264,288.0,2024-09-22T13:15:48.502000+00:00,96.928,False,28.592,41.135,27.201,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",45
